Date,加權指數,波段低點區間,波段高點區間
2015/8/26,"7,715.59",1,0
2015/8/27,"7,824.55",1,0
2015/8/28,"8,019.18",1,0
2015/8/31,"8,174.92",1,0
2015/9/1,"8,017.56",1,0
2015/9/2,"8,035.29",1,0
2015/9/3,"8,095.95",1,0
2015/9/4,"8,000.60",1,0
2015/9/7,"7,986.56",1,0
2015/9/8,"8,001.50",1,0
2015/9/9,"8,286.92",1,0
2015/9/10,"8,268.68",1,0
2015/9/11,"8,305.82",1,0
2015/9/14,"8,307.29",1,0
2015/9/15,"8,259.99",1,0
2015/9/16,"8,333.29",1,0
2015/9/17,"8,445.50",1,0
2015/9/18,"8,462.14",1,0
2015/9/21,"8,307.04",1,0
2015/9/22,"8,365.92",1,0
2015/9/23,"8,193.42",1,0
2015/9/24,"8,123.10",1,0
2015/9/25,"8,132.35",1,0
2015/9/30,"8,181.24",1,0
2015/10/1,"8,295.94",1,0
2015/10/2,"8,305.03",1,0
2015/10/5,"8,352.36",1,0
2015/10/6,"8,394.10",1,0
2015/10/7,"8,495.23",1,0
2015/10/8,"8,445.96",1,0
2015/10/12,"8,573.72",1,0
2015/10/13,"8,567.92",1,0
2015/10/14,"8,522.51",1,0
2015/10/15,"8,601.52",1,0
2015/10/16,"8,604.95",1,0
2015/10/19,"8,631.50",1,0
2015/10/20,"8,653.60",1,0
2015/10/21,"8,609.23",1,0
2015/10/22,"8,608.46",1,0
2015/10/23,"8,673.81",1,0
2015/10/26,"8,745.36",1,0
2015/10/27,"8,701.32",1,0
2015/10/28,"8,665.99",1,0
2015/10/29,"8,571.08",1,0
2015/10/30,"8,554.31",1,0
2015/11/2,"8,614.77",1,0
2015/11/3,"8,713.19",1,0
2015/11/4,"8,857.02",1,0
2015/11/5,"8,850.18",1,0
2015/11/6,"8,693.57",1,0
2015/11/9,"8,642.48",1,0
2015/11/10,"8,536.90",1,0
2015/11/11,"8,415.01",1,0
2015/11/12,"8,428.09",1,0
2015/11/13,"8,329.50",1,0
2015/11/16,"8,295.40",1,0
2015/11/17,"8,419.42",1,0
2015/11/18,"8,340.47",1,0
2015/11/19,"8,477.20",1,0
2015/11/20,"8,465.45",1,0
2015/11/23,"8,485.73",1,0
2015/11/24,"8,400.14",1,0
2015/11/25,"8,386.13",1,0
2015/11/26,"8,484.90",1,0
2015/11/27,"8,398.40",1,0
2015/11/30,"8,320.61",1,0
2015/12/1,"8,463.30",0,0
2015/12/2,"8,457.40",0,0
2015/12/3,"8,456.06",0,0
2015/12/4,"8,398.60",0,0
2015/12/7,"8,454.27",0,0
2015/12/8,"8,343.86",0,0
2015/12/9,"8,229.62",0,0
2015/12/10,"8,216.17",0,0
2015/12/11,"8,115.89",0,0
2015/12/14,"8,040.16",0,0
2015/12/15,"8,073.35",0,0
2015/12/16,"8,184.66",0,0
2015/12/17,"8,319.67",0,0
2015/12/18,"8,257.32",0,0
2015/12/21,"8,282.17",0,0
2015/12/22,"8,292.74",0,0
2015/12/23,"8,315.70",0,0
2015/12/24,"8,324.36",0,0
2015/12/25,"8,363.28",0,0
2015/12/28,"8,358.49",0,0
2015/12/29,"8,293.91",0,0
2015/12/30,"8,279.99",0,0
2015/12/31,"8,338.06",0,0
2016/1/4,"8,114.26",0,0
2016/1/5,"8,075.11",0,0
2016/1/6,"7,990.39",0,0
2016/1/7,"7,852.06",0,0
2016/1/8,"7,893.97",0,0
2016/1/11,"7,788.42",0,0
2016/1/12,"7,768.45",0,0
2016/1/13,"7,824.61",0,0
2016/1/14,"7,742.88",0,0
2016/1/15,"7,762.01",0,0
2016/1/18,"7,811.18",0,0
2016/1/19,"7,854.88",0,0
2016/1/20,"7,699.12",0,0
2016/1/21,"7,664.01",0,0
2016/1/22,"7,756.18",0,0
2016/1/25,"7,894.15",0,0
2016/1/26,"7,828.67",0,0
2016/1/27,"7,849.83",0,0
2016/1/28,"7,905.10",0,0
2016/1/29,"8,080.60",0,0
2016/1/30,"8,145.21",0,0
2016/2/1,"8,156.96",0,0
2016/2/2,"8,131.24",0,0
2016/2/3,"8,063.00",0,0
2016/2/15,"8,066.51",0,0
2016/2/16,"8,212.07",0,0
2016/2/17,"8,214.25",0,0
2016/2/18,"8,314.67",0,0
2016/2/19,"8,325.04",0,0
2016/2/22,"8,326.68",0,0
2016/2/23,"8,334.64",0,0
2016/2/24,"8,282.86",0,0
2016/2/25,"8,365.86",0,0
2016/2/26,"8,411.16",0,0
2016/3/1,"8,485.69",0,0
2016/3/2,"8,544.05",0,0
2016/3/3,"8,611.79",0,0
2016/3/4,"8,643.55",0,0
2016/3/7,"8,659.55",0,0
2016/3/8,"8,664.31",0,0
2016/3/9,"8,634.11",0,0
2016/3/10,"8,660.70",0,0
2016/3/11,"8,706.14",0,0
2016/3/14,"8,747.90",0,0
2016/3/15,"8,611.18",0,0
2016/3/16,"8,699.14",0,0
2016/3/17,"8,734.54",0,0
2016/3/18,"8,810.71",0,0
2016/3/21,"8,812.70",0,0
2016/3/22,"8,785.68",0,0
2016/3/23,"8,766.09",0,0
2016/3/24,"8,743.38",0,0
2016/3/25,"8,704.97",0,0
2016/3/28,"8,690.45",0,0
2016/3/29,"8,617.35",0,0
2016/3/30,"8,737.04",0,0
2016/3/31,"8,744.83",0,0
2016/4/1,"8,657.55",0,0
2016/4/6,"8,513.30",0,0
2016/4/7,"8,490.25",0,0
2016/4/8,"8,541.50",0,0
2016/4/11,"8,562.59",0,0
2016/4/12,"8,531.18",0,0
2016/4/13,"8,652.08",0,0
2016/4/14,"8,667.71",0,0
2016/4/15,"8,700.39",0,0
2016/4/18,"8,666.01",0,0
2016/4/19,"8,633.72",0,0
2016/4/20,"8,514.48",0,0
2016/4/21,"8,568.65",0,0
2016/4/22,"8,535.75",0,0
2016/4/25,"8,560.28",0,0
2016/4/26,"8,581.57",0,0
2016/4/27,"8,563.05",0,0
2016/4/28,"8,473.87",0,0
2016/4/29,"8,377.90",0,0
2016/5/3,"8,294.12",0,0
2016/5/4,"8,185.47",0,0
2016/5/5,"8,167.96",0,0
2016/5/6,"8,146.43",0,0
2016/5/9,"8,131.83",0,0
2016/5/10,"8,156.29",0,0
2016/5/11,"8,135.56",0,0
2016/5/12,"8,108.05",0,0
2016/5/13,"8,053.69",0,0
2016/5/16,"8,067.60",0,0
2016/5/17,"8,140.48",0,0
2016/5/18,"8,159.68",0,0
2016/5/19,"8,095.98",0,0
2016/5/20,"8,131.26",0,0
2016/5/23,"8,344.44",0,0
2016/5/24,"8,300.66",0,0
2016/5/25,"8,396.20",0,0
2016/5/26,"8,394.12",0,0
2016/5/27,"8,463.61",0,0
2016/5/30,"8,535.87",0,0
2016/5/31,"8,535.59",0,0
2016/6/1,"8,597.16",0,0
2016/6/2,"8,556.02",0,0
2016/6/3,"8,587.36",0,0
2016/6/4,"8,591.57",0,0
2016/6/6,"8,597.11",0,0
2016/6/7,"8,679.90",0,0
2016/6/8,"8,715.48",0,0
2016/6/13,"8,536.22",0,0
2016/6/14,"8,576.12",0,0
2016/6/15,"8,606.37",0,0
2016/6/16,"8,494.14",0,0
2016/6/17,"8,568.08",0,0
2016/6/20,"8,625.92",0,0
2016/6/21,"8,684.85",0,0
2016/6/22,"8,716.25",0,0
2016/6/23,"8,676.68",0,0
2016/6/24,"8,476.99",0,0
2016/6/27,"8,458.87",0,0
2016/6/28,"8,505.51",0,0
2016/6/29,"8,586.56",0,0
2016/6/30,"8,666.58",0,0
2016/7/1,"8,738.24",0,0
2016/7/4,"8,760.58",0,0
2016/7/5,"8,716.07",0,0
2016/7/6,"8,575.75",0,0
2016/7/7,"8,640.91",0,0
2016/7/11,"8,786.47",0,0
2016/7/12,"8,841.46",0,0
2016/7/13,"8,857.75",0,0
2016/7/14,"8,866.36",0,0
2016/7/15,"8,949.85",0,0
2016/7/18,"9,008.21",0,0
2016/7/19,"9,034.87",0,0
2016/7/20,"9,007.68",0,0
2016/7/21,"9,056.56",0,0
2016/7/22,"9,013.14",0,0
2016/7/25,"8,991.67",0,0
2016/7/26,"9,024.79",0,0
2016/7/27,"9,063.39",0,0
2016/7/28,"9,076.64",0,0
2016/7/29,"8,984.41",0,0
2016/8/1,"9,080.71",0,0
2016/8/2,"9,068.76",0,0
2016/8/3,"9,001.71",0,0
2016/8/4,"9,024.71",0,0
2016/8/5,"9,092.12",0,0
2016/8/8,"9,150.26",0,0
2016/8/9,"9,155.08",0,0
2016/8/10,"9,200.42",0,0
2016/8/11,"9,131.83",0,0
2016/8/12,"9,150.39",0,0
2016/8/15,"9,148.51",0,0
2016/8/16,"9,110.36",0,0
2016/8/17,"9,117.70",0,0
2016/8/18,"9,122.50",0,0
2016/8/19,"9,034.27",0,0
2016/8/22,"8,981.81",0,0
2016/8/23,"9,030.93",0,0
2016/8/24,"9,017.38",0,0
2016/8/25,"9,115.47",0,0
2016/8/26,"9,131.72",0,0
2016/8/29,"9,110.17",0,0
2016/8/30,"9,110.56",0,0
2016/8/31,"9,068.85",0,0
2016/9/1,"9,001.15",0,0
2016/9/2,"8,987.55",0,0
2016/9/5,"9,090.13",0,0
2016/9/6,"9,181.85",0,0
2016/9/7,"9,259.07",0,0
2016/9/8,"9,262.89",0,0
2016/9/9,"9,164.88",0,0
2016/9/10,"9,053.69",0,0
2016/9/12,"8,947.06",0,0
2016/9/13,"8,940.83",0,0
2016/9/14,"8,902.30",0,0
2016/9/19,"9,152.88",0,0
2016/9/20,"9,161.58",0,0
2016/9/21,"9,228.50",0,0
2016/9/22,"9,235.26",0,0
2016/9/23,"9,284.62",0,0
2016/9/26,"9,194.52",0,0
2016/9/29,"9,270.90",0,0
2016/9/30,"9,166.85",0,0
2016/10/3,"9,234.20",0,0
2016/10/4,"9,287.77",0,0
2016/10/5,"9,272.28",0,0
2016/10/6,"9,284.31",0,0
2016/10/7,"9,265.81",0,0
2016/10/11,"9,219.82",0,0
2016/10/12,"9,252.60",0,0
2016/10/13,"9,219.17",0,0
2016/10/14,"9,165.17",0,0
2016/10/17,"9,176.22",0,0
2016/10/18,"9,222.58",0,0
2016/10/19,"9,283.99",0,0
2016/10/20,"9,317.24",0,0
2016/10/21,"9,306.57",0,0
2016/10/24,"9,322.50",0,0
2016/10/25,"9,385.65",0,0
2016/10/26,"9,362.25",0,0
2016/10/27,"9,299.55",0,0
2016/10/28,"9,306.92",0,0
2016/10/31,"9,290.12",0,0
2016/11/1,"9,272.70",0,0
2016/11/2,"9,139.04",0,0
2016/11/3,"9,067.27",0,0
2016/11/4,"9,068.15",0,0
2016/11/7,"9,189.84",0,0
2016/11/8,"9,217.43",0,0
2016/11/9,"8,943.20",0,0
2016/11/10,"9,152.18",0,0
2016/11/11,"8,957.76",0,0
2016/11/14,"8,940.40",0,0
2016/11/15,"8,931.03",0,0
2016/11/16,"8,962.22",0,0
2016/11/17,"8,995.26",0,0
2016/11/18,"9,008.79",0,0
2016/11/21,"9,041.11",0,0
2016/11/22,"9,133.39",0,0
2016/11/23,"9,178.23",0,0
2016/11/24,"9,152.11",0,0
2016/11/25,"9,159.07",0,0
2016/11/28,"9,222.24",0,0
2016/11/29,"9,192.38",0,0
2016/11/30,"9,240.71",0,0
2016/12/1,"9,263.53",0,0
2016/12/2,"9,189.49",0,0
2016/12/5,"9,160.66",0,0
2016/12/6,"9,250.77",0,0
2016/12/7,"9,263.89",0,0
2016/12/8,"9,375.86",0,0
2016/12/9,"9,392.68",0,0
2016/12/12,"9,349.94",0,0
2016/12/13,"9,382.14",0,0
2016/12/14,"9,368.52",0,0
2016/12/15,"9,360.35",0,0
2016/12/16,"9,326.78",0,0
2016/12/19,"9,239.32",0,0
2016/12/20,"9,242.41",0,0
2016/12/21,"9,204.26",0,0
2016/12/22,"9,118.75",0,0
2016/12/23,"9,078.64",0,0
2016/12/26,"9,110.54",0,0
2016/12/27,"9,109.27",0,0
2016/12/28,"9,201.40",0,0
2016/12/29,"9,153.09",0,0
2016/12/30,"9,253.50",0,0
2017/1/3,"9,272.88",0,0
2017/1/4,"9,286.96",0,0
2017/1/5,"9,358.14",0,0
2017/1/6,"9,372.22",0,0
2017/1/9,"9,342.42",0,0
2017/1/10,"9,349.64",0,0
2017/1/11,"9,345.74",0,0
2017/1/12,"9,410.18",0,0
2017/1/13,"9,378.83",0,0
2017/1/16,"9,292.33",0,0
2017/1/17,"9,354.53",0,0
2017/1/18,"9,341.97",0,0
2017/1/19,"9,318.12",0,0
2017/1/20,"9,331.46",0,0
2017/1/23,"9,424.05",0,0
2017/1/24,"9,447.95",0,0
2017/2/2,"9,428.97",0,0
2017/2/3,"9,455.56",0,0
2017/2/6,"9,538.01",0,0
2017/2/7,"9,554.56",0,0
2017/2/8,"9,543.25",0,0
2017/2/9,"9,590.18",0,0
2017/2/10,"9,665.59",0,0
2017/2/13,"9,710.32",0,0
2017/2/14,"9,718.78",0,0
2017/2/15,"9,799.76",0,0
2017/2/16,"9,771.25",0,0
2017/2/17,"9,759.76",0,0
2017/2/18,"9,779.92",0,0
2017/2/20,"9,753.20",0,0
2017/2/21,"9,763.93",0,0
2017/2/22,"9,778.78",0,0
2017/2/23,"9,769.31",0,0
2017/2/24,"9,750.47",0,0
2017/3/1,"9,674.78",0,0
2017/3/2,"9,691.80",0,0
2017/3/3,"9,648.21",0,0
2017/3/6,"9,682.63",0,0
2017/3/7,"9,738.07",0,0
2017/3/8,"9,753.45",0,0
2017/3/9,"9,658.61",0,0
2017/3/10,"9,627.89",0,0
2017/3/13,"9,697.34",0,0
2017/3/14,"9,744.21",0,0
2017/3/15,"9,740.31",0,0
2017/3/16,"9,837.83",0,0
2017/3/17,"9,908.69",0,0
2017/3/20,"9,912.97",0,0
2017/3/21,"9,972.49",0,0
2017/3/22,"9,922.66",0,0
2017/3/23,"9,930.74",0,0
2017/3/24,"9,902.98",0,0
2017/3/27,"9,876.77",0,0
2017/3/28,"9,876.45",0,0
2017/3/29,"9,856.25",0,0
2017/3/30,"9,848.15",0,0
2017/3/31,"9,811.52",0,0
2017/4/5,"9,949.48",0,0
2017/4/6,"9,897.80",0,0
2017/4/7,"9,873.37",0,0
2017/4/10,"9,882.54",0,0
2017/4/11,"9,832.42",0,0
2017/4/12,"9,817.68",0,0
2017/4/13,"9,836.68",0,0
2017/4/14,"9,732.93",0,0
2017/4/17,"9,716.40",0,0
2017/4/18,"9,746.56",0,0
2017/4/19,"9,639.94",0,0
2017/4/20,"9,632.69",0,0
2017/4/21,"9,717.41",0,0
2017/4/24,"9,717.95",0,0
2017/4/25,"9,841.71",0,0
2017/4/26,"9,856.45",0,0
2017/4/27,"9,860.62",0,0
2017/4/28,"9,872.00",0,0
2017/5/2,"9,941.27",0,0
2017/5/3,"9,955.33",0,0
2017/5/4,"9,967.64",0,0
2017/5/5,"9,899.94",0,0
2017/5/8,"9,937.25",0,0
2017/5/9,"9,915.48",0,0
2017/5/10,"9,968.32",0,0
2017/5/11,"10,001.50",0,0
2017/5/12,"9,986.82",0,0
2017/5/15,"10,036.80",0,0
2017/5/16,"10,031.50",0,0
2017/5/17,"10,013.70",0,0
2017/5/18,"9,969.45",0,0
2017/5/19,"9,947.62",0,0
2017/5/22,"9,997.26",0,0
2017/5/23,"10,007.80",0,0
2017/5/24,"10,044.40",0,0
2017/5/25,"10,108.50",0,0
2017/5/26,"10,102.00",0,0
2017/5/31,"10,040.70",0,0
2017/6/1,"10,087.40",0,0
2017/6/2,"10,152.50",0,0
2017/6/3,"10,158.20",0,0
2017/6/5,"10,226.80",0,0
2017/6/6,"10,206.20",0,0
2017/6/7,"10,210.00",0,0
2017/6/8,"10,225.80",0,0
2017/6/9,"10,199.70",0,0
2017/6/12,"10,110.00",0,0
2017/6/13,"10,128.20",0,0
2017/6/14,"10,072.50",0,0
2017/6/15,"10,088.30",0,0
2017/6/16,"10,156.70",0,0
2017/6/19,"10,250.60",0,0
2017/6/20,"10,324.50",0,0
2017/6/21,"10,349.70",0,0
2017/6/22,"10,399.10",0,0
2017/6/23,"10,377.70",0,0
2017/6/26,"10,514.00",0,0
2017/6/27,"10,512.10",0,0
2017/6/28,"10,390.50",0,0
2017/6/29,"10,421.70",0,0
2017/6/30,"10,395.10",0,0
2017/7/3,"10,412.80",0,0
2017/7/4,"10,347.80",0,0
2017/7/5,"10,404.80",0,0
2017/7/6,"10,368.20",0,0
2017/7/7,"10,297.20",0,0
2017/7/10,"10,289.90",0,0
2017/7/11,"10,415.60",0,0
2017/7/12,"10,420.70",0,0
2017/7/13,"10,460.20",0,0
2017/7/14,"10,443.90",0,0
2017/7/17,"10,457.50",0,0
2017/7/18,"10,481.30",0,0
2017/7/19,"10,506.10",0,0
2017/7/20,"10,499.40",0,0
2017/7/21,"10,436.70",0,0
2017/7/24,"10,461.30",0,0
2017/7/25,"10,463.20",0,0
2017/7/26,"10,419.10",0,0
2017/7/27,"10,508.40",0,0
2017/7/28,"10,423.00",0,0
2017/7/31,"10,427.30",0,0
2017/8/1,"10,437.30",0,0
2017/8/2,"10,519.30",0,0
2017/8/3,"10,469.90",0,0
2017/8/4,"10,506.60",0,0
2017/8/7,"10,579.40",0,0
2017/8/8,"10,569.00",0,0
2017/8/9,"10,470.40",0,0
2017/8/10,"10,329.70",0,0
2017/8/11,"10,329.60",0,0
2017/8/14,"10,225.30",0,0
2017/8/15,"10,311.20",0,0
2017/8/16,"10,290.40",0,0
2017/8/17,"10,369.40",0,0
2017/8/18,"10,321.30",0,0
2017/8/21,"10,326.40",0,0
2017/8/22,"10,392.10",0,0
2017/8/23,"10,406.80",0,0
2017/8/24,"10,489.00",0,0
2017/8/25,"10,515.50",0,0
2017/8/28,"10,526.00",0,0
2017/8/29,"10,496.60",0,0
2017/8/30,"10,569.40",0,0
2017/8/31,"10,585.80",0,0
2017/9/1,"10,594.80",0,0
2017/9/4,"10,569.90",0,0
2017/9/5,"10,617.80",0,0
2017/9/6,"10,547.90",0,0
2017/9/7,"10,538.50",0,0
2017/9/8,"10,610.00",0,0
2017/9/11,"10,572.20",0,0
2017/9/12,"10,610.30",0,0
2017/9/13,"10,532.90",0,0
2017/9/14,"10,553.60",0,0
2017/9/15,"10,580.40",0,0
2017/9/18,"10,631.60",0,0
2017/9/19,"10,576.10",0,0
2017/9/20,"10,519.20",0,0
2017/9/21,"10,578.40",0,0
2017/9/22,"10,449.70",0,0
2017/9/25,"10,335.90",0,0
2017/9/26,"10,257.00",0,0
2017/9/27,"10,326.70",0,0
2017/9/28,"10,296.50",0,0
2017/9/29,"10,329.90",0,0
2017/9/30,"10,383.90",0,0
2017/10/2,"10,465.20",0,0
2017/10/3,"10,469.30",0,0
2017/10/5,"10,518.30",0,0
2017/10/6,"10,532.80",0,0
2017/10/11,"10,641.20",0,0
2017/10/12,"10,711.40",0,0
2017/10/13,"10,724.10",0,0
2017/10/16,"10,774.20",0,0
2017/10/17,"10,723.20",0,0
2017/10/18,"10,720.30",0,0
2017/10/19,"10,760.30",0,0
2017/10/20,"10,728.90",0,0
2017/10/23,"10,735.20",0,0
2017/10/24,"10,743.80",0,0
2017/10/25,"10,750.60",0,0
2017/10/26,"10,734.80",0,0
2017/10/27,"10,709.10",0,0
2017/10/30,"10,756.90",0,0
2017/10/31,"10,793.80",0,0
2017/11/1,"10,806.40",0,0
2017/11/2,"10,788.50",0,0
2017/11/3,"10,800.80",0,0
2017/11/6,"10,786.20",0,0
2017/11/7,"10,840.30",0,0
2017/11/8,"10,819.00",0,0
2017/11/9,"10,743.30",0,0
2017/11/10,"10,732.70",0,0
2017/11/13,"10,683.90",0,0
2017/11/14,"10,687.20",0,0
2017/11/15,"10,630.70",0,0
2017/11/16,"10,625.00",0,0
2017/11/17,"10,701.60",0,0
2017/11/20,"10,664.50",0,0
2017/11/21,"10,779.20",0,0
2017/11/22,"10,822.60",0,0
2017/11/23,"10,854.60",0,0
2017/11/24,"10,854.10",0,0
2017/11/27,"10,750.90",0,0
2017/11/28,"10,707.10",0,0
2017/11/29,"10,713.50",0,0
2017/11/30,"10,560.40",0,0
2017/12/1,"10,600.40",0,0
2017/12/4,"10,651.10",0,0
2017/12/5,"10,566.80",0,0
2017/12/6,"10,393.90",0,0
2017/12/7,"10,355.80",0,0
2017/12/8,"10,398.60",0,0
2017/12/11,"10,473.10",0,0
2017/12/12,"10,443.30",0,0
2017/12/13,"10,470.70",0,0
2017/12/14,"10,538.00",0,0
2017/12/15,"10,491.40",0,0
2017/12/18,"10,506.50",0,0
2017/12/19,"10,467.30",0,0
2017/12/20,"10,504.50",0,0
2017/12/21,"10,489.00",0,0
2017/12/22,"10,537.30",0,0
2017/12/25,"10,522.50",0,0
2017/12/26,"10,421.90",0,0
2017/12/27,"10,486.70",0,0
2017/12/28,"10,567.60",0,0
2017/12/29,"10,642.90",0,0
2018/1/2,"10,710.70",0,0
2018/1/3,"10,801.60",0,0
2018/1/4,"10,848.60",0,0
2018/1/5,"10,879.80",0,0
2018/1/8,"10,915.80",0,0
2018/1/9,"10,914.90",0,0
2018/1/10,"10,831.10",0,0
2018/1/11,"10,810.10",0,0
2018/1/12,"10,884.00",0,0
2018/1/15,"10,956.30",0,0
2018/1/16,"10,986.10",0,0
2018/1/17,"11,004.80",0,0
2018/1/18,"11,071.60",0,0
2018/1/19,"11,150.80",0,0
2018/1/22,"11,231.50",0,0
2018/1/23,"11,253.10",0,0
2018/1/24,"11,152.20",0,0
2018/1/25,"11,166.00",0,0
2018/1/26,"11,147.10",0,0
2018/1/29,"11,221.80",0,0
2018/1/30,"11,076.80",0,0
2018/1/31,"11,103.80",0,0
2018/2/1,"11,160.20",0,0
2018/2/2,"11,126.20",0,0
2018/2/5,"10,946.20",0,0
2018/2/6,"10,404.00",0,0
2018/2/7,"10,551.50",0,0
2018/2/8,"10,528.50",0,0
2018/2/9,"10,371.80",0,0
2018/2/12,"10,421.10",0,0
2018/2/21,"10,714.40",0,0
2018/2/22,"10,662.40",0,0
2018/2/23,"10,794.50",0,0
2018/2/26,"10,836.70",0,0
2018/2/27,"10,815.50",0,0
2018/3/1,"10,785.80",0,0
2018/3/2,"10,698.20",0,1
2018/3/5,"10,642.90",0,1
2018/3/6,"10,784.30",0,1
2018/3/7,"10,745.30",0,1
2018/3/8,"10,823.20",0,1
2018/3/9,"10,864.80",0,1
2018/3/12,"11,002.10",0,1
2018/3/13,"11,095.60",0,1
2018/3/14,"11,038.80",0,1
2018/3/15,"11,018.50",0,1
2018/3/16,"11,027.70",0,1
2018/3/19,"11,046.90",0,1
2018/3/20,"11,010.80",0,1
2018/3/21,"11,011.10",0,1
2018/3/22,"11,005.80",0,1
2018/3/23,"10,823.30",0,1
2018/3/26,"10,840.00",0,1
2018/3/27,"10,986.80",0,1
2018/3/28,"10,865.70",0,1
2018/3/29,"10,845.90",0,1
2018/3/30,"10,906.20",0,1
2018/3/31,"10,919.50",0,1
2018/4/2,"10,888.30",0,1
2018/4/3,"10,821.50",0,1
2018/4/9,"10,893.50",0,1
2018/4/10,"10,927.20",0,1
2018/4/11,"10,974.00",0,1
2018/4/12,"10,955.30",0,1
2018/4/13,"10,965.40",0,1
2018/4/16,"10,954.50",0,1
2018/4/17,"10,810.50",0,1
2018/4/18,"10,847.90",0,1
2018/4/19,"10,971.20",0,1
2018/4/20,"10,779.40",0,1
2018/4/23,"10,697.10",0,1
2018/4/24,"10,579.50",0,1
2018/4/25,"10,560.00",0,1
2018/4/26,"10,488.60",0,1
2018/4/27,"10,553.40",0,1
2018/4/30,"10,657.90",0,1
2018/5/2,"10,618.80",0,1
2018/5/3,"10,514.20",0,1
2018/5/4,"10,529.40",0,1
2018/5/7,"10,604.90",0,1
2018/5/8,"10,691.40",0,1
2018/5/9,"10,703.30",0,1
2018/5/10,"10,760.20",0,1
2018/5/11,"10,859.00",0,1
2018/5/14,"10,952.40",0,1
2018/5/15,"10,874.70",0,1
2018/5/16,"10,897.60",0,1
2018/5/17,"10,833.80",0,1
2018/5/18,"10,830.80",0,1
2018/5/21,"10,966.20",0,1
2018/5/22,"10,938.70",0,1
2018/5/23,"10,886.20",0,1
2018/5/24,"10,936.90",0,1
2018/5/25,"10,942.30",0,1
2018/5/28,"10,987.80",0,1
2018/5/29,"10,964.10",0,1
2018/5/30,"10,821.20",0,1
2018/5/31,"10,875.00",0,1
2018/6/1,"10,949.10",0,1
2018/6/4,"11,109.50",0,1
2018/6/5,"11,100.10",0,1
2018/6/6,"11,201.80",0,1
2018/6/7,"11,251.80",0,1
2018/6/8,"11,156.40",0,1
2018/6/11,"11,149.20",0,1
2018/6/12,"11,144.80",0,1
2018/6/13,"11,173.20",0,1
2018/6/14,"11,014.00",0,1
2018/6/15,"11,087.50",0,1
2018/6/19,"10,904.20",0,1
2018/6/20,"10,927.40",0,1
2018/6/21,"10,941.10",0,1
2018/6/22,"10,899.30",0,1
2018/6/25,"10,786.50",0,1
2018/6/26,"10,742.20",0,1
2018/6/27,"10,701.00",0,1
2018/6/28,"10,654.30",0,1
2018/6/29,"10,836.90",0,1
2018/7/2,"10,777.90",0,1
2018/7/3,"10,715.70",0,1
2018/7/4,"10,721.90",0,1
2018/7/5,"10,611.80",0,1
2018/7/6,"10,608.60",0,1
2018/7/9,"10,720.30",0,1
2018/7/10,"10,756.90",0,1
2018/7/11,"10,676.80",0,1
2018/7/12,"10,738.40",0,1
2018/7/13,"10,864.50",0,1
2018/7/16,"10,817.50",0,1
2018/7/17,"10,779.00",0,1
2018/7/18,"10,842.50",0,1
2018/7/19,"10,835.40",0,1
2018/7/20,"10,932.10",0,1
2018/7/23,"10,946.90",0,1
2018/7/24,"10,995.40",0,1
2018/7/25,"10,965.80",0,1
2018/7/26,"11,010.60",0,1
2018/7/27,"11,075.80",0,1
2018/7/30,"11,033.50",0,1
2018/7/31,"11,057.50",0,1
2018/8/1,"11,098.10",0,1
2018/8/2,"10,929.80",0,1
2018/8/3,"11,012.40",0,1
2018/8/6,"11,024.10",0,1
2018/8/7,"10,983.40",0,1
2018/8/8,"11,075.20",0,1
2018/8/9,"11,028.10",0,1
2018/8/10,"10,983.70",0,1
2018/8/13,"10,748.90",0,1
2018/8/14,"10,824.20",0,1
2018/8/15,"10,716.80",0,1
2018/8/16,"10,683.90",0,1
2018/8/17,"10,691.00",0,1
2018/8/20,"10,699.00",0,1
2018/8/21,"10,792.20",0,1
2018/8/22,"10,804.20",0,1
2018/8/23,"10,863.10",0,1
2018/8/24,"10,809.30",0,1
2018/8/27,"10,902.20",0,1
2018/8/28,"10,989.50",0,1
2018/8/29,"11,099.60",0,1
2018/8/30,"11,093.80",0,1
2018/8/31,"11,063.90",0,1
2018/9/3,"10,964.20",0,1
2018/9/4,"11,021.40",0,1
2018/9/5,"10,995.10",0,1
2018/9/6,"10,924.30",0,1
2018/9/7,"10,847.00",0,1
2018/9/10,"10,725.80",0,1
2018/9/11,"10,752.30",0,1
2018/9/12,"10,722.60",0,0
2018/9/13,"10,727.20",0,0
2018/9/14,"10,868.10",0,0
2018/9/17,"10,828.60",0,0
2018/9/18,"10,760.20",0,0
2018/9/19,"10,857.30",0,0
2018/9/20,"10,831.40",0,0
2018/9/21,"10,972.40",0,0
2018/9/25,"10,978.80",0,0
2018/9/26,"10,974.20",0,0
2018/9/27,"11,034.20",0,0
2018/9/28,"11,006.30",0,0
2018/10/1,"11,051.80",0,0
2018/10/2,"10,919.60",1,0
2018/10/3,"10,863.90",1,0
2018/10/4,"10,718.90",1,0
2018/10/5,"10,517.10",1,0
2018/10/8,"10,455.90",1,0
2018/10/9,"10,466.80",1,0
2018/10/11,"9,806.11",1,0
2018/10/12,"10,045.80",1,0
2018/10/15,"9,901.12",1,0
2018/10/16,"9,981.10",1,0
2018/10/17,"9,979.14",1,0
2018/10/18,"9,953.73",1,0
2018/10/19,"9,919.26",1,0
2018/10/22,"9,974.28",1,0
